person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,loan_amnt_group,income_group,loan_to_income,loan_to_emp_length_ratio,int_rate_to loan_amnt_ratio
23,114000,OWN,7.0,VENTURE,6000,8.49,0,0.05,N,4,18-30,medium,high-middle,0.05263157894736842,0.0011666666666666668,0.001415
24,42000,RENT,0.0,VENTURE,15000,11.58,1,0.36,N,4,18-30,large,low-middle,0.35714285714285715,0.0,0.000772
23,114000,MORTGAGE,7.0,EDUCATION,8000,12.68,0,0.07,N,4,18-30,medium,high-middle,0.07017543859649122,0.000875,0.001585
25,36000,RENT,1.0,MEDICAL,15000,15.05,1,0.42,Y,2,18-30,large,low-middle,0.4166666666666667,6.666666666666667e-05,0.0010033333333333333
23,114000,MORTGAGE,4.0,PERSONAL,10000,10.99,0,0.09,N,2,18-30,medium,high-middle,0.08771929824561403,0.0004,0.001099
26,114000,MORTGAGE,10.0,PERSONAL,14400,7.14,0,0.13,N,2,18-30,large,high-middle,0.12631578947368421,0.0006944444444444445,0.0004958333333333333
24,42300,RENT,8.0,PERSONAL,15000,11.99,1,0.35,N,4,18-30,large,low-middle,0.3546099290780142,0.0005333333333333334,0.0007993333333333333
24,114000,MORTGAGE,8.0,VENTURE,4000,10.99,0,0.04,N,2,18-30,small,high-middle,0.03508771929824561,0.002,0.0027475
25,102000,MORTGAGE,7.0,HOMEIMPROVEMENT,25000,20.16,1,0.25,Y,4,18-30,very large,high-middle,0.24509803921568626,0.00028,0.0008064
25,114000,MORTGAGE,4.0,EDUCATION,10000,9.32,0,0.09,N,4,18-30,medium,high-middle,0.08771929824561403,0.0004,0.000932
24,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,15000,9.76,0,0.13,N,3,18-30,large,high-middle,0.13157894736842105,0.00013333333333333334,0.0006506666666666667
25,27336,OWN,9.0,VENTURE,5500,13.23,0,0.2,N,4,18-30,medium,low-middle,0.20119988293824992,0.0016363636363636363,0.0024054545454545457
23,36500,RENT,2.0,HOMEIMPROVEMENT,15000,15.65,1,0.41,N,3,18-30,large,low-middle,0.410958904109589,0.00013333333333333334,0.0010433333333333334
23,114600,MORTGAGE,7.0,EDUCATION,10000,13.06,0,0.09,N,3,18-30,medium,high-middle,0.08726003490401396,0.0007,0.001306
25,114996,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,13.49,0,0.04,N,3,18-30,small,high-middle,0.04347977320950294,0.0014,0.002698
24,27168,OWN,5.0,VENTURE,7500,9.99,0,0.28,N,2,18-30,medium,low-middle,0.2760600706713781,0.0006666666666666666,0.001332
25,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,14.54,1,0.19,Y,3,18-30,very large,high-middle,0.19418229834168318,0.0002,0.000727
26,114996,MORTGAGE,1.0,EDUCATION,24000,10.62,0,0.21,N,3,18-30,very large,high-middle,0.20870291140561412,4.1666666666666665e-05,0.00044249999999999997
23,115000,MORTGAGE,7.0,EDUCATION,10000,14.27,0,0.09,N,2,18-30,medium,high-middle,0.08695652173913043,0.0007,0.0014269999999999999
24,42900,RENT,5.0,VENTURE,15000,10.99,1,0.35,N,2,18-30,large,low-middle,0.34965034965034963,0.0003333333333333333,0.0007326666666666667
25,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,19000,13.49,0,0.17,N,4,18-30,very large,high-middle,0.16521739130434782,0.00015789473684210527,0.00071
25,115000,MORTGAGE,9.0,PERSONAL,4000,6.03,0,0.03,N,4,18-30,small,high-middle,0.034782608695652174,0.00225,0.0015075000000000002
22,43000,RENT,0.0,EDUCATION,15000,8.49,1,0.35,N,2,18-30,large,low-middle,0.3488372093023256,0.0,0.000566
23,115000,MORTGAGE,4.0,EDUCATION,24000,7.9,0,0.21,N,3,18-30,very large,high-middle,0.20869565217391303,0.00016666666666666666,0.0003291666666666667
22,43000,RENT,7.0,DEBTCONSOLIDATION,15000,10.99,1,0.35,N,2,18-30,large,low-middle,0.3488372093023256,0.00046666666666666666,0.0007326666666666667
24,37680,RENT,8.0,EDUCATION,15000,19.82,1,0.4,N,2,18-30,large,low-middle,0.3980891719745223,0.0005333333333333334,0.0013213333333333334
24,115000,MORTGAGE,3.0,VENTURE,15000,6.03,0,0.13,N,2,18-30,large,high-middle,0.13043478260869565,0.0002,0.000402
25,38400,RENT,3.0,DEBTCONSOLIDATION,15000,10.65,1,0.39,N,2,18-30,large,low-middle,0.390625,0.0002,0.00071
25,115000,MORTGAGE,7.0,PERSONAL,18000,7.51,0,0.16,N,2,18-30,very large,high-middle,0.1565217391304348,0.00038888888888888887,0.0004172222222222222
23,115000,OWN,7.0,EDUCATION,5000,14.27,0,0.04,N,4,18-30,small,high-middle,0.043478260869565216,0.0014,0.0028539999999999998
25,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,7000,10.99,0,0.06,Y,4,18-30,medium,high-middle,0.06086956521739131,0.00042857142857142855,0.00157
25,115000,MORTGAGE,9.0,MEDICAL,19000,13.49,0,0.17,Y,3,18-30,very large,high-middle,0.16521739130434782,0.00047368421052631577,0.00071
23,45000,RENT,1.0,PERSONAL,15000,7.9,1,0.33,N,4,18-30,large,low-middle,0.3333333333333333,6.666666666666667e-05,0.0005266666666666667
23,115000,MORTGAGE,1.0,VENTURE,8000,8.49,0,0.07,N,4,18-30,medium,high-middle,0.06956521739130435,0.000125,0.0010612500000000001
22,115000,MORTGAGE,6.0,VENTURE,12000,5.99,0,0.1,N,4,18-30,large,high-middle,0.10434782608695652,0.0005,0.0004991666666666666
23,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,5600,5.42,0,0.05,N,3,18-30,medium,high-middle,0.04869565217391304,0.0007142857142857143,0.0009678571428571428
23,115000,MORTGAGE,3.0,EDUCATION,10000,10.59,0,0.09,N,2,18-30,medium,high-middle,0.08695652173913043,0.0003,0.001059
24,115000,OWN,8.0,DEBTCONSOLIDATION,35000,16.89,0,0.3,Y,4,18-30,very large,high-middle,0.30434782608695654,0.00022857142857142857,0.00048257142857142856
25,115000,MORTGAGE,3.0,EDUCATION,7600,6.99,0,0.07,N,4,18-30,medium,high-middle,0.06608695652173913,0.00039473684210526315,0.0009197368421052632
23,45000,RENT,5.0,PERSONAL,15000,7.49,1,0.33,N,4,18-30,large,low-middle,0.3333333333333333,0.0003333333333333333,0.0004993333333333334
22,103000,MORTGAGE,6.0,PERSONAL,15000,9.63,1,0.15,N,4,18-30,large,high-middle,0.14563106796116504,0.0004,0.0006420000000000001
26,45000,RENT,10.0,DEBTCONSOLIDATION,15000,7.29,1,0.33,N,4,18-30,large,low-middle,0.3333333333333333,0.0006666666666666666,0.000486
22,45000,RENT,0.0,DEBTCONSOLIDATION,15000,10.37,1,0.33,N,2,18-30,large,low-middle,0.3333333333333333,0.0,0.0006913333333333333
23,39000,RENT,7.0,MEDICAL,15000,15.28,1,0.38,N,3,18-30,large,low-middle,0.38461538461538464,0.00046666666666666666,0.0010186666666666666
26,45000,RENT,3.0,EDUCATION,15000,8.88,1,0.33,N,3,18-30,large,low-middle,0.3333333333333333,0.0002,0.0005920000000000001
22,115000,MORTGAGE,7.0,VENTURE,13600,7.29,0,0.12,N,3,18-30,large,high-middle,0.11826086956521739,0.0005147058823529412,0.0005360294117647059
25,115000,MORTGAGE,1.0,EDUCATION,20000,15.65,0,0.17,Y,2,18-30,very large,high-middle,0.17391304347826086,5e-05,0.0007825
25,115000,MORTGAGE,4.0,VENTURE,20000,6.91,0,0.17,N,2,18-30,very large,high-middle,0.17391304347826086,0.0002,0.0003455
23,45000,RENT,0.0,MEDICAL,15000,10.99,1,0.33,N,3,18-30,large,low-middle,0.3333333333333333,0.0,0.0007326666666666667
25,115000,MORTGAGE,4.0,MEDICAL,4000,7.88,0,0.03,N,4,18-30,small,high-middle,0.034782608695652174,0.001,0.00197
24,115000,MORTGAGE,7.0,HOMEIMPROVEMENT,1500,6.76,0,0.01,N,4,18-30,small,high-middle,0.013043478260869565,0.004666666666666667,0.004506666666666667
24,115000,OWN,8.0,HOMEIMPROVEMENT,10000,7.51,0,0.09,N,3,18-30,medium,high-middle,0.08695652173913043,0.0008,0.0007509999999999999
25,45000,RENT,0.0,MEDICAL,15000,13.48,1,0.33,N,2,18-30,large,low-middle,0.3333333333333333,0.0,0.0008986666666666666
24,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,8000,7.51,0,0.07,N,4,18-30,medium,high-middle,0.06956521739130435,0.0005,0.00093875
26,115000,MORTGAGE,5.0,VENTURE,6000,10.75,0,0.05,N,2,18-30,medium,high-middle,0.05217391304347826,0.0008333333333333334,0.0017916666666666667
26,39000,RENT,1.0,VENTURE,15000,16.07,1,0.38,Y,4,18-30,large,low-middle,0.38461538461538464,6.666666666666667e-05,0.0010713333333333334
26,103000,MORTGAGE,0.0,PERSONAL,14000,13.57,1,0.14,N,4,18-30,large,high-middle,0.13592233009708737,0.0,0.0009692857142857143
25,115000,OWN,5.0,VENTURE,8000,19.13,0,0.07,Y,2,18-30,medium,high-middle,0.06956521739130435,0.000625,0.0023912499999999997
23,103000,MORTGAGE,0.0,DEBTCONSOLIDATION,16750,10.99,1,0.16,N,2,18-30,very large,high-middle,0.16262135922330098,0.0,0.0006561194029850746
23,39000,RENT,1.0,EDUCATION,15000,12.21,1,0.38,N,4,18-30,large,low-middle,0.38461538461538464,6.666666666666667e-05,0.000814
23,45000,RENT,7.0,PERSONAL,15000,12.84,1,0.33,N,3,18-30,large,low-middle,0.3333333333333333,0.00046666666666666666,0.000856
23,115000,MORTGAGE,3.0,EDUCATION,13000,11.83,0,0.11,N,4,18-30,large,high-middle,0.11304347826086956,0.00023076923076923076,0.00091
26,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,12.87,0,0.13,Y,3,18-30,large,high-middle,0.13043478260869565,0.0004,0.0008579999999999999
24,115000,MORTGAGE,8.0,EDUCATION,15000,11.48,0,0.13,N,3,18-30,large,high-middle,0.13043478260869565,0.0005333333333333334,0.0007653333333333334
25,45000,RENT,4.0,DEBTCONSOLIDATION,15000,10.99,1,0.33,N,3,18-30,large,low-middle,0.3333333333333333,0.0002666666666666667,0.0007326666666666667
26,39000,RENT,3.0,MEDICAL,15000,15.37,1,0.38,N,2,18-30,large,low-middle,0.38461538461538464,0.0002,0.0010246666666666666
26,115000,MORTGAGE,3.0,EDUCATION,20000,13.16,0,0.17,Y,2,18-30,very large,high-middle,0.17391304347826086,0.00015,0.0006580000000000001
25,115000,MORTGAGE,4.0,VENTURE,25000,12.53,0,0.22,Y,4,18-30,very large,high-middle,0.21739130434782608,0.00016,0.0005011999999999999
21,115000,MORTGAGE,2.0,DEBTCONSOLIDATION,20000,10.83,0,0.17,N,4,18-30,very large,high-middle,0.17391304347826086,0.0001,0.0005415
25,39000,RENT,4.0,HOMEIMPROVEMENT,15000,12.92,1,0.38,N,2,18-30,large,low-middle,0.38461538461538464,0.0002666666666666667,0.0008613333333333333
25,115200,MORTGAGE,1.0,VENTURE,14000,6.62,0,0.12,N,3,18-30,large,high-middle,0.12152777777777778,7.142857142857143e-05,0.00047285714285714287
26,115200,MORTGAGE,10.0,DEBTCONSOLIDATION,4500,11.97,0,0.04,Y,2,18-30,small,high-middle,0.0390625,0.0022222222222222222,0.00266
26,46890,RENT,9.0,PERSONAL,15000,12.99,1,0.32,Y,3,18-30,large,low-middle,0.3198976327575176,0.0006,0.000866
24,115500,MORTGAGE,2.0,EDUCATION,3200,16.29,0,0.03,N,2,18-30,small,high-middle,0.027705627705627706,0.000625,0.005090625
26,47000,RENT,7.0,MEDICAL,15000,7.9,1,0.32,N,4,18-30,large,low-middle,0.3191489361702128,0.00046666666666666666,0.0005266666666666667
24,115500,MORTGAGE,8.0,HOMEIMPROVEMENT,10000,7.75,0,0.09,N,4,18-30,medium,high-middle,0.08658008658008658,0.0008,0.000775
26,115600,MORTGAGE,4.0,DEBTCONSOLIDATION,9925,7.29,0,0.09,N,4,18-30,medium,high-middle,0.08585640138408304,0.00040302267002518893,0.0007345088161209068
20,115731,MORTGAGE,4.0,DEBTCONSOLIDATION,9625,10.74,0,0.08,N,3,18-30,medium,high-middle,0.08316699933466401,0.0004155844155844156,0.0011158441558441559
25,115731,MORTGAGE,3.0,HOMEIMPROVEMENT,7200,7.14,0,0.06,N,4,18-30,medium,high-middle,0.06221323586593048,0.0004166666666666667,0.0009916666666666665
24,115800,MORTGAGE,5.0,PERSONAL,12000,10.99,0,0.1,N,3,18-30,large,high-middle,0.10362694300518134,0.0004166666666666667,0.0009158333333333334
24,47000,RENT,8.0,VENTURE,15000,18.64,1,0.32,N,4,18-30,large,low-middle,0.3191489361702128,0.0005333333333333334,0.0012426666666666667
25,116000,MORTGAGE,0.0,EDUCATION,35000,17.58,0,0.3,Y,4,18-30,very large,high-middle,0.3017241379310345,0.0,0.0005022857142857142
23,116000,MORTGAGE,8.0,EDUCATION,15825,15.62,0,0.14,Y,4,18-30,very large,high-middle,0.13642241379310344,0.0005055292259083729,0.000987045813586098
22,116000,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,10.25,0,0.1,N,4,18-30,large,high-middle,0.10344827586206896,0.00025,0.0008541666666666667
23,47000,RENT,3.0,VENTURE,15000,11.48,1,0.32,N,4,18-30,large,low-middle,0.3191489361702128,0.0002,0.0007653333333333334
25,31000,RENT,2.0,EDUCATION,1800,8.32,0,0.06,N,2,18-30,small,low-middle,0.05806451612903226,0.0011111111111111111,0.004622222222222222
25,116000,MORTGAGE,9.0,VENTURE,19950,9.96,0,0.17,N,4,18-30,very large,high-middle,0.17198275862068965,0.0004511278195488722,0.0004992481203007519
23,116004,MORTGAGE,1.0,PERSONAL,14000,12.99,0,0.12,N,2,18-30,large,high-middle,0.12068549360366884,7.142857142857143e-05,0.0009278571428571429
22,33000,RENT,1.0,EDUCATION,1800,5.42,0,0.05,N,2,18-30,small,low-middle,0.05454545454545454,0.0005555555555555556,0.003011111111111111
26,116004,MORTGAGE,11.0,VENTURE,20000,12.21,0,0.17,N,2,18-30,very large,high-middle,0.1724078480052412,0.00055,0.0006105
23,33195,RENT,5.0,EDUCATION,1800,11.99,0,0.05,N,4,18-30,small,low-middle,0.05422503389064618,0.002777777777777778,0.006661111111111112
24,26400,OWN,8.0,VENTURE,3000,10.59,0,0.11,N,2,18-30,small,low-middle,0.11363636363636363,0.0026666666666666666,0.00353
24,33660,RENT,3.0,PERSONAL,1800,7.51,0,0.05,N,4,18-30,small,low-middle,0.053475935828877004,0.0016666666666666668,0.004172222222222222
21,34000,RENT,4.0,EDUCATION,1800,11.49,0,0.05,N,4,18-30,small,low-middle,0.052941176470588235,0.0022222222222222222,0.006383333333333334
22,116700,MORTGAGE,0.0,EDUCATION,6000,8.49,0,0.05,N,4,18-30,medium,high-middle,0.05141388174807198,0.0,0.001415
23,35000,RENT,4.0,EDUCATION,1800,10.59,0,0.05,N,3,18-30,small,low-middle,0.05142857142857143,0.0022222222222222222,0.005883333333333333
23,104736,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,14.11,1,0.24,Y,2,18-30,very large,high-middle,0.23869538649556982,0.00012,0.0005644
24,26400,OWN,4.0,VENTURE,9600,7.49,0,0.36,N,2,18-30,medium,low-middle,0.36363636363636365,0.0004166666666666667,0.0007802083333333334
24,35000,RENT,0.0,MEDICAL,1800,7.14,0,0.05,N,2,18-30,small,low-middle,0.05142857142857143,0.0,0.003966666666666666
21,26400,OWN,3.0,DEBTCONSOLIDATION,3000,14.54,0,0.11,N,4,18-30,small,low-middle,0.11363636363636363,0.001,0.004846666666666667
24,117000,MORTGAGE,8.0,MEDICAL,10800,10.99,0,0.09,N,3,18-30,large,high-middle,0.09230769230769231,0.0007407407407407407,0.0010175925925925925
26,35000,RENT,3.0,MEDICAL,1800,11.36,0,0.05,N,3,18-30,small,low-middle,0.05142857142857143,0.0016666666666666668,0.006311111111111111
22,117000,MORTGAGE,6.0,EDUCATION,11000,6.92,0,0.09,N,4,18-30,large,high-middle,0.09401709401709402,0.0005454545454545455,0.0006290909090909091
25,30000,RENT,9.0,MEDICAL,1800,8.49,1,0.06,N,2,18-30,small,low-middle,0.06,0.005,0.004716666666666667
21,117000,MORTGAGE,3.0,PERSONAL,4800,14.54,0,0.04,N,4,18-30,small,high-middle,0.041025641025641026,0.000625,0.0030291666666666666
26,26400,OWN,8.0,HOMEIMPROVEMENT,8000,5.79,0,0.3,N,4,18-30,medium,low-middle,0.30303030303030304,0.001,0.00072375
26,117000,OWN,10.0,VENTURE,7200,10.74,0,0.06,N,4,18-30,medium,high-middle,0.06153846153846154,0.001388888888888889,0.0014916666666666667
23,117000,MORTGAGE,7.0,MEDICAL,3700,10.74,0,0.03,N,3,18-30,small,high-middle,0.03162393162393162,0.0018918918918918919,0.002902702702702703
26,117000,MORTGAGE,8.0,HOMEIMPROVEMENT,6000,7.51,0,0.05,N,4,18-30,medium,high-middle,0.05128205128205128,0.0013333333333333333,0.0012516666666666666
26,117000,MORTGAGE,4.0,MEDICAL,14400,10.99,0,0.12,N,3,18-30,large,high-middle,0.12307692307692308,0.0002777777777777778,0.0007631944444444445
22,89250,MORTGAGE,3.0,MEDICAL,25000,12.53,1,0.24,N,4,18-30,very large,middle,0.2801120448179272,0.00012,0.0005011999999999999
23,117000,MORTGAGE,8.0,VENTURE,14000,15.68,0,0.12,Y,4,18-30,large,high-middle,0.11965811965811966,0.0005714285714285715,0.00112
22,26400,OWN,1.0,PERSONAL,7300,13.61,0,0.28,Y,2,18-30,medium,low-middle,0.2765151515151515,0.000136986301369863,0.0018643835616438354
23,37500,RENT,0.0,DEBTCONSOLIDATION,1800,8.94,0,0.05,N,4,18-30,small,low-middle,0.048,0.0,0.004966666666666666
22,117000,MORTGAGE,6.0,EDUCATION,7500,13.24,0,0.06,N,2,18-30,medium,high-middle,0.0641025641025641,0.0008,0.0017653333333333334
25,117014,MORTGAGE,5.0,VENTURE,8400,7.29,0,0.07,N,4,18-30,medium,high-middle,0.07178628198335242,0.0005952380952380953,0.0008678571428571429
23,117696,MORTGAGE,2.0,EDUCATION,15000,6.03,0,0.13,N,3,18-30,large,high-middle,0.12744698205546492,0.00013333333333333334,0.000402
24,117996,MORTGAGE,6.0,VENTURE,18000,17.04,0,0.15,Y,3,18-30,very large,high-middle,0.15254754398454184,0.0003333333333333333,0.0009466666666666666
24,118000,MORTGAGE,4.0,VENTURE,28000,7.9,0,0.24,N,4,18-30,very large,high-middle,0.23728813559322035,0.00014285714285714287,0.00028214285714285716
22,34000,RENT,7.0,EDUCATION,1800,10.99,1,0.05,N,2,18-30,small,low-middle,0.052941176470588235,0.0038888888888888888,0.006105555555555556
26,118000,MORTGAGE,4.0,DEBTCONSOLIDATION,25000,7.9,0,0.21,N,2,18-30,very large,high-middle,0.211864406779661,0.00016,0.00031600000000000004
26,40000,RENT,0.0,VENTURE,1800,13.23,0,0.04,Y,3,18-30,small,low-middle,0.045,0.0,0.007350000000000001
24,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,5000,5.42,0,0.04,N,2,18-30,small,high-middle,0.0423728813559322,0.0016,0.001084
23,90100,MORTGAGE,7.0,MEDICAL,21600,10.99,1,0.2,Y,2,18-30,very large,middle,0.2397336293007769,0.00032407407407407406,0.0005087962962962963
21,26300,OWN,4.0,MEDICAL,7500,6.62,0,0.29,N,4,18-30,medium,low-middle,0.28517110266159695,0.0005333333333333334,0.0008826666666666667
25,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,15000,7.88,0,0.13,N,4,18-30,large,high-middle,0.1271186440677966,0.0005333333333333334,0.0005253333333333333
25,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,25000,11.12,0,0.21,N,2,18-30,very large,high-middle,0.211864406779661,0.00032,0.00044479999999999997
23,118000,MORTGAGE,4.0,PERSONAL,12000,13.11,0,0.1,N,3,18-30,large,high-middle,0.1016949152542373,0.0003333333333333333,0.0010925
23,47000,RENT,1.0,PERSONAL,15000,12.04,1,0.32,Y,2,18-30,large,low-middle,0.3191489361702128,6.666666666666667e-05,0.0008026666666666666
21,118000,OWN,5.0,VENTURE,14000,7.88,0,0.12,N,3,18-30,large,high-middle,0.11864406779661017,0.00035714285714285714,0.0005628571428571428
22,26232,OWN,4.0,MEDICAL,6000,6.03,0,0.23,N,2,18-30,medium,low-middle,0.22872827081427263,0.0006666666666666666,0.001005
25,118000,MORTGAGE,9.0,DEBTCONSOLIDATION,2000,7.12,0,0.02,N,2,18-30,small,high-middle,0.01694915254237288,0.0045,0.0035600000000000002
25,118189,MORTGAGE,9.0,VENTURE,25000,11.49,0,0.21,N,3,18-30,very large,high-middle,0.21152560729001854,0.00036,0.0004596
22,48000,RENT,6.0,EDUCATION,15000,15.96,1,0.31,N,3,18-30,large,low-middle,0.3125,0.0004,0.001064
25,118443,MORTGAGE,7.0,DEBTCONSOLIDATION,4900,10.99,0,0.04,N,2,18-30,small,high-middle,0.041370110517295236,0.0014285714285714286,0.002242857142857143
25,118450,MORTGAGE,4.0,DEBTCONSOLIDATION,15000,10.37,0,0.13,N,4,18-30,large,high-middle,0.1266357112705783,0.0002666666666666667,0.0006913333333333333
22,118812,MORTGAGE,6.0,MEDICAL,15000,13.35,0,0.13,N,2,18-30,large,high-middle,0.12624987375012625,0.0004,0.00089
24,42000,RENT,8.0,EDUCATION,15000,15.27,1,0.36,N,3,18-30,large,low-middle,0.35714285714285715,0.0005333333333333334,0.001018
22,119000,MORTGAGE,6.0,PERSONAL,35000,16.49,0,0.29,N,3,18-30,very large,high-middle,0.29411764705882354,0.00017142857142857143,0.0004711428571428571
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,24000,19.69,1,0.22,Y,2,18-30,very large,high-middle,0.22429906542056074,0.00025,0.0008204166666666667
22,42000,RENT,6.0,MEDICAL,15000,9.63,1,0.36,N,3,18-30,large,low-middle,0.35714285714285715,0.0004,0.0006420000000000001
26,48000,RENT,1.0,PERSONAL,15000,10.99,1,0.31,Y,2,18-30,large,low-middle,0.3125,6.666666666666667e-05,0.0007326666666666667
23,48000,RENT,5.0,EDUCATION,15000,6.91,1,0.31,N,2,18-30,large,low-middle,0.3125,0.0003333333333333333,0.0004606666666666667
26,119000,MORTGAGE,3.0,DEBTCONSOLIDATION,9000,7.74,0,0.08,N,4,18-30,medium,high-middle,0.07563025210084033,0.0003333333333333333,0.00086
26,119000,MORTGAGE,6.0,VENTURE,15000,14.42,0,0.13,N,2,18-30,large,high-middle,0.12605042016806722,0.0004,0.0009613333333333334
23,119496,MORTGAGE,7.0,EDUCATION,12000,7.88,0,0.1,N,4,18-30,large,high-middle,0.1004217714400482,0.0005833333333333334,0.0006566666666666666
23,119500,MORTGAGE,4.0,PERSONAL,24000,7.51,0,0.2,N,2,18-30,very large,high-middle,0.200836820083682,0.00016666666666666666,0.00031291666666666664
24,119500,OWN,8.0,HOMEIMPROVEMENT,3500,12.18,0,0.03,N,2,18-30,small,high-middle,0.029288702928870293,0.002285714285714286,0.00348
22,26000,OWN,2.0,EDUCATION,7100,7.49,0,0.27,N,2,18-30,medium,low-middle,0.27307692307692305,0.00028169014084507044,0.0010549295774647887
25,120000,MORTGAGE,4.0,EDUCATION,10000,9.91,0,0.08,N,4,18-30,medium,high-middle,0.08333333333333333,0.0004,0.000991
25,48000,RENT,9.0,PERSONAL,15000,10.99,1,0.31,N,2,18-30,large,low-middle,0.3125,0.0006,0.0007326666666666667
23,48000,RENT,2.0,DEBTCONSOLIDATION,15000,10.75,1,0.31,N,3,18-30,large,low-middle,0.3125,0.00013333333333333334,0.0007166666666666667
22,48000,RENT,6.0,EDUCATION,15000,7.51,1,0.31,N,2,18-30,large,low-middle,0.3125,0.0004,0.0005006666666666666
21,48000,RENT,1.0,PERSONAL,15000,11.48,1,0.31,N,3,18-30,large,low-middle,0.3125,6.666666666666667e-05,0.0007653333333333334
24,120000,MORTGAGE,8.0,EDUCATION,10000,6.03,0,0.08,N,4,18-30,medium,high-middle,0.08333333333333333,0.0008,0.000603
26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,23000,6.62,0,0.19,N,3,18-30,very large,high-middle,0.19166666666666668,0.0004347826086956522,0.00028782608695652177
22,48000,RENT,5.0,MEDICAL,15000,11.89,1,0.31,N,4,18-30,large,low-middle,0.3125,0.0003333333333333333,0.0007926666666666667
24,120000,MORTGAGE,8.0,VENTURE,20000,7.9,0,0.17,N,4,18-30,very large,high-middle,0.16666666666666666,0.0004,0.000395
22,120000,MORTGAGE,4.0,EDUCATION,6000,8.9,0,0.05,N,3,18-30,medium,high-middle,0.05,0.0006666666666666666,0.0014833333333333335
26,120000,MORTGAGE,4.0,VENTURE,25000,12.69,0,0.21,N,2,18-30,very large,high-middle,0.20833333333333334,0.00016,0.0005076
23,120000,MORTGAGE,7.0,VENTURE,4400,11.71,0,0.04,N,3,18-30,small,high-middle,0.03666666666666667,0.001590909090909091,0.0026613636363636366
23,48800,RENT,3.0,EDUCATION,15000,11.36,1,0.31,N,4,18-30,large,low-middle,0.3073770491803279,0.0002,0.0007573333333333333
25,43000,RENT,9.0,MEDICAL,15000,15.57,1,0.35,N,3,18-30,large,low-middle,0.3488372093023256,0.0006,0.001038
25,49000,RENT,5.0,MEDICAL,15000,12.18,1,0.31,N,4,18-30,large,low-middle,0.30612244897959184,0.0003333333333333333,0.000812
24,49812,RENT,4.0,MEDICAL,15000,6.17,0,0.3,N,3,18-30,large,low-middle,0.3011322572874006,0.0002666666666666667,0.0004113333333333333
25,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,3000,14.27,0,0.03,Y,4,18-30,small,high-middle,0.025,0.0003333333333333333,0.004756666666666667
22,120000,MORTGAGE,6.0,EDUCATION,8000,12.69,0,0.07,N,2,18-30,medium,high-middle,0.06666666666666667,0.00075,0.00158625
22,120000,MORTGAGE,3.0,PERSONAL,8900,11.71,0,0.07,N,2,18-30,medium,high-middle,0.07416666666666667,0.00033707865168539324,0.0013157303370786519
